date,entry_time,exit_time,direction,entry,exit,so,stop_level,band_upper,band_lower,atr14,n,pnl,equity,reason,period
2021-06-22,11:40,15:25,LONG,14203.0,14274.25,14120.0,14120.0,14204.96,14035.04,169.93,4,567.52,31502.42,EOD,IS
2021-06-28,10:40,15:25,LONG,14475.0,14510.25,14393.75,14393.75,14469.27,14318.23,151.04,8,559.04,32061.46,EOD,IS
2021-07-06,12:20,13:55,SHORT,14660.5,14735.25,14740.25,14740.25,14816.79,14663.71,153.07,6,-900.72,31160.74,STOP,IS
2021-07-07,10:45,15:25,SHORT,14757.25,14801.0,14871.25,14871.25,14947.73,14794.77,152.96,8,-704.96,30455.78,EOD,IS
2021-07-08,11:55,15:25,LONG,14680.0,14693.0,14594.25,14594.25,14672.02,14516.48,155.54,8,203.04,30658.82,EOD,IS
2021-07-09,11:10,15:25,LONG,14774.25,14814.75,14693.75,14693.75,14771.23,14616.27,154.96,6,482.28,31141.1,EOD,IS
2021-07-20,11:25,15:25,LONG,14662.5,14774.75,14591.25,14591.25,14669.79,14512.71,157.09,8,1791.04,32932.14,EOD,IS
2021-07-21,15:20,15:25,LONG,14794.75,14793.25,14702.0,14702.0,14786.57,14617.43,169.14,5,-18.1,32914.04,EOD,IS
2021-07-23,11:50,15:25,LONG,15069.5,15094.5,14985.5,14985.5,15073.11,14897.89,175.21,4,197.52,33111.56,EOD,IS
2021-07-27,10:20,15:25,SHORT,14979.75,14911.5,15105.25,15105.25,15190.62,15019.88,170.73,9,1222.92,34334.48,EOD,IS
2021-07-29,11:10,15:25,LONG,15068.25,15033.25,14983.25,14983.25,15072.04,14894.46,177.59,5,-353.1,33981.38,EOD,IS
2021-07-30,10:05,15:25,LONG,14971.25,14948.5,14868.75,14868.75,14955.33,14782.17,173.16,5,-230.6,33750.78,EOD,IS
2021-08-03,10:35,11:45,SHORT,14898.25,14986.25,14986.0,14986.0,15074.03,14897.97,176.05,7,-1236.34,32514.44,STOP,IS
2021-08-12,15:10,15:25,LONG,15079.25,15082.0,14999.75,14999.75,15075.41,14924.09,151.32,8,39.04,32553.48,EOD,IS
2021-08-19,10:20,15:25,LONG,14860.0,14971.25,14774.5,14774.5,14849.25,14699.75,149.5,6,1331.28,33884.76,EOD,IS
2021-08-20,10:10,15:25,LONG,15055.75,15082.25,14973.5,14973.5,15050.62,14896.38,154.25,6,314.28,34199.04,EOD,IS
2021-08-23,10:05,15:25,LONG,15230.0,15320.25,15127.25,15127.25,15206.25,15048.25,158.0,5,899.4,35098.44,EOD,IS
2021-08-27,10:20,15:25,LONG,15402.5,15437.25,15301.0,15301.0,15378.8,15223.2,155.61,5,344.4,35442.84,EOD,IS
2021-08-30,10:10,15:25,LONG,15541.5,15610.0,15455.75,15455.75,15536.88,15374.62,162.25,6,818.28,36261.12,EOD,IS
2021-09-02,13:55,15:25,SHORT,15579.0,15586.25,15668.5,15668.5,15747.27,15589.73,157.54,6,-90.72,36170.4,EOD,IS
2021-09-03,10:05,15:25,LONG,15643.25,15654.25,15555.75,15555.75,15636.57,15474.93,161.64,8,171.04,36341.44,EOD,IS
2021-09-20,12:10,15:25,SHORT,14937.25,14875.5,15075.75,15075.75,15154.06,14997.44,156.62,8,983.04,37324.48,EOD,IS
2021-09-22,11:50,15:25,LONG,15173.5,15193.0,15061.75,15061.75,15158.13,14965.37,192.77,3,115.14,37439.62,EOD,IS
2021-09-23,10:05,15:25,LONG,15314.5,15318.75,15211.0,15211.0,15311.57,15110.43,201.14,3,23.64,37463.26,EOD,IS
2021-09-28,10:20,15:25,SHORT,14861.25,14803.0,15001.25,15001.25,15108.96,14893.54,215.41,7,811.16,38274.42,EOD,IS
2021-10-01,10:40,13:30,SHORT,14546.0,14710.0,14709.75,14709.75,14835.03,14584.47,250.55,4,-1314.48,36959.94,STOP,IS
2021-10-04,10:10,15:25,SHORT,14558.75,14408.25,14704.5,14704.5,14831.46,14577.54,253.91,4,1201.52,38161.46,EOD,IS
2021-10-05,11:15,15:25,LONG,14694.25,14705.75,14507.0,14507.0,14640.69,14373.31,267.38,3,67.14,38228.6,EOD,IS
2021-10-06,10:50,15:25,LONG,14672.5,14718.0,14521.75,14521.75,14659.32,14384.18,275.14,4,361.52,38590.12,EOD,IS
2021-10-11,10:25,15:25,LONG,14890.75,14755.5,14748.5,14748.5,14871.38,14625.62,245.77,4,-1084.48,37505.64,EOD,IS
2021-10-14,12:50,15:25,LONG,15036.75,15031.5,14919.75,14919.75,15040.82,14798.68,242.14,6,-66.72,37438.92,EOD,IS
2021-10-18,11:35,15:25,LONG,15195.75,15279.75,15077.0,15077.0,15198.37,14955.63,242.73,5,836.9,38275.82,EOD,IS
2021-10-22,11:50,15:25,SHORT,15305.5,15335.75,15422.5,15422.5,15525.97,15319.03,206.95,7,-427.84,37847.98,EOD,IS
2021-10-25,13:20,15:25,LONG,15494.75,15515.0,15405.25,15405.25,15501.53,15308.97,192.55,6,239.28,38087.26,EOD,IS
2021-10-27,12:20,15:25,LONG,15669.5,15641.0,15570.5,15570.5,15661.47,15479.53,181.95,7,-403.34,37683.92,EOD,IS
2021-10-29,11:25,15:25,LONG,15731.25,15785.25,15631.5,15631.5,15721.02,15541.98,179.04,6,644.28,38328.2,EOD,IS
2021-11-02,09:55,15:25,LONG,15956.0,15954.25,15865.75,15865.75,15955.38,15776.12,179.25,11,-45.32,38282.88,EOD,IS
2021-11-03,15:10,15:25,LONG,16091.25,16099.25,15980.25,15980.25,16068.81,15891.69,177.12,11,169.18,38452.06,EOD,IS
2021-11-04,10:35,15:25,LONG,16309.5,16330.0,16179.75,16179.75,16265.78,16093.72,172.05,13,524.94,38977.0,EOD,IS
2021-11-09,10:05,15:25,SHORT,16203.75,16195.75,16376.0,16376.0,16463.24,16288.76,174.48,8,123.04,39100.04,EOD,IS
2021-11-10,10:20,12:45,LONG,16180.0,16113.75,16101.5,16101.5,16192.46,16010.54,181.93,6,-798.72,38301.32,STOP,IS
2021-11-10,14:05,15:25,SHORT,16027.25,15979.25,16101.5,16101.5,16192.46,16010.54,181.93,6,572.28,38873.6,EOD,IS
2021-11-12,11:35,15:25,LONG,16175.25,16197.25,16069.75,16069.75,16164.39,15975.11,189.29,7,303.66,39177.26,EOD,IS
2021-11-15,11:55,15:25,SHORT,16126.25,16193.25,16241.0,16241.0,16335.33,16146.67,188.66,5,-673.1,38504.16,EOD,IS
2021-11-16,11:05,15:25,LONG,16253.75,16303.0,16157.0,16157.0,16250.3,16063.7,186.61,5,489.4,38993.56,EOD,IS
2021-11-22,09:50,11:20,LONG,16729.5,16638.25,16638.5,16638.5,16729.32,16547.68,181.64,10,-1831.2,37162.36,STOP,IS
2021-11-22,12:10,15:25,SHORT,16496.75,16549.25,16638.5,16638.5,16729.32,16547.68,181.64,10,-1056.2,36106.16,EOD,IS
2021-11-23,11:00,15:25,SHORT,16174.0,16245.0,16330.75,16330.75,16431.39,16230.11,201.29,5,-713.1,35393.06,EOD,IS
2021-11-24,11:50,15:25,LONG,16321.25,16354.0,16198.25,16198.25,16302.08,16094.42,207.66,5,324.4,35717.46,EOD,IS
2021-11-29,12:10,15:25,LONG,16368.5,16412.75,16239.25,16239.25,16343.71,16134.79,208.93,5,439.4,36156.86,EOD,IS
2021-11-30,11:05,15:25,SHORT,16172.5,16120.75,16355.5,16355.5,16462.59,16248.41,214.18,6,617.28,36774.14,EOD,IS
2021-12-01,13:20,15:25,SHORT,16229.75,15979.5,16338.5,16338.5,16456.18,16220.82,235.36,6,2999.28,39773.42,EOD,IS
2021-12-02,09:55,10:35,LONG,15993.75,15824.0,15824.25,15824.25,15954.0,15694.5,259.5,5,-1700.6,38072.82,STOP,IS
2021-12-02,11:20,15:25,LONG,15940.0,15990.75,15824.25,15824.25,15954.0,15694.5,259.5,5,504.4,38577.22,EOD,IS
2021-12-03,09:55,15:25,SHORT,15849.0,15606.75,16047.0,16047.0,16176.09,15917.91,258.18,4,1935.52,40512.74,EOD,IS
2021-12-06,14:05,15:25,LONG,15874.25,15855.5,15734.25,15734.25,15878.36,15590.14,288.21,4,-152.48,40360.26,EOD,IS
2021-12-07,10:50,15:25,LONG,16284.25,16264.75,16119.25,16119.25,16267.86,15970.64,297.21,4,-158.48,40201.78,EOD,IS
2021-12-13,11:55,15:25,SHORT,16136.0,16152.5,16325.5,16325.5,16490.19,16160.81,329.38,3,-100.86,40100.92,EOD,IS
2021-12-16,10:10,15:25,SHORT,16135.0,15890.0,16326.5,16326.5,16502.96,16150.04,352.93,3,1468.14,41569.06,EOD,IS
2021-12-21,15:05,15:25,LONG,15955.75,15940.5,15761.75,15761.75,15953.34,15570.16,383.18,3,-93.36,41475.7,EOD,IS
2021-12-27,10:40,15:25,LONG,16514.75,16537.5,16347.0,16347.0,16522.59,16171.41,351.18,3,134.64,41610.34,EOD,IS
2022-01-04,10:45,15:25,SHORT,16298.5,16285.75,16509.75,16509.75,16652.74,16366.76,285.98,5,124.4,41734.74,EOD,OOS
2022-01-05,13:10,15:25,SHORT,16048.25,15834.25,16200.25,16200.25,16347.1,16053.4,293.7,5,2136.9,43871.64,EOD,OOS
2022-01-06,11:20,15:25,LONG,15845.25,15803.0,15691.5,15691.5,15844.24,15538.76,305.48,4,-340.48,43531.16,EOD,OOS
2022-01-07,10:55,15:25,SHORT,15552.25,15613.75,15757.5,15757.5,15901.04,15613.96,287.07,3,-370.86,43160.3,EOD,OOS
2022-01-10,10:05,13:30,SHORT,15248.25,15353.5,15377.5,15377.5,15512.9,15242.1,270.8,3,-633.36,42526.94,STOP,OOS
2022-01-11,11:20,15:25,LONG,15725.75,15818.75,15565.0,15565.0,15703.62,15426.38,277.23,4,741.52,43268.46,EOD,OOS
2022-01-13,10:55,15:25,SHORT,15763.25,15582.75,15950.0,15950.0,16086.91,15813.09,273.82,6,2162.28,45430.74,EOD,OOS
2022-01-14,10:20,15:25,LONG,15530.0,15562.5,15389.25,15389.25,15538.06,15240.44,297.62,4,257.52,45688.26,EOD,OOS
2022-01-20,11:05,14:10,LONG,15317.5,15168.5,15168.75,15168.75,15332.13,15005.37,326.77,4,-1194.48,44493.78,STOP,OOS
2022-01-21,14:35,15:25,SHORT,14590.5,14464.75,14746.0,14746.0,14922.5,14569.5,353.0,4,1003.52,45497.3,EOD,OOS
2022-01-24,10:20,14:00,SHORT,14087.5,14191.25,14191.0,14191.0,14377.98,14004.02,373.96,4,-832.48,44664.82,STOP,OOS
2022-01-26,14:50,15:25,SHORT,14281.25,14165.25,14475.75,14475.75,14688.73,14262.77,425.96,4,925.52,45590.34,EOD,OOS
2022-01-27,12:50,15:25,SHORT,14122.5,13998.5,14333.25,14333.25,14551.65,14114.85,436.8,4,989.52,46579.86,EOD,OOS
2022-01-28,12:10,14:35,LONG,14267.75,14107.75,14067.75,14067.75,14292.05,13843.45,448.61,4,-1282.48,45297.38,STOP,OOS
2022-01-31,11:05,15:25,LONG,14697.5,14768.75,14487.75,14487.75,14721.33,14254.17,467.16,3,425.64,45723.02,EOD,OOS
2022-02-04,15:15,15:25,LONG,14777.25,14776.5,14518.25,14518.25,14756.15,14280.35,475.8,2,-4.24,45718.78,EOD,OOS
2022-02-10,10:50,13:35,LONG,14931.0,14766.25,14742.75,14742.75,14972.79,14512.71,460.07,2,-660.24,45058.54,STOP,OOS
2022-02-11,13:40,15:25,SHORT,14374.25,14260.25,14700.25,14700.25,14929.45,14471.05,458.39,3,682.14,45740.68,EOD,OOS
2022-02-17,14:45,15:25,SHORT,14261.5,14197.75,14462.75,14462.75,14658.54,14266.96,391.59,3,380.64,46121.32,EOD,OOS
2022-02-18,11:05,15:25,SHORT,13992.75,14014.5,14204.5,14204.5,14396.03,14012.97,383.05,2,-88.24,46033.08,EOD,OOS
2022-02-23,10:50,15:25,SHORT,13773.25,13580.0,13995.0,13995.0,14183.81,13806.19,377.62,3,1157.64,47190.72,EOD,OOS
2022-02-24,09:50,15:25,LONG,13319.0,13812.25,13073.75,13073.75,13273.26,12874.24,399.02,4,3943.52,51134.24,EOD,OOS
2022-02-28,11:35,14:05,LONG,14256.25,14042.5,14042.75,14042.75,14250.64,13834.86,415.79,3,-1284.36,49849.88,STOP,OOS
2022-03-03,11:00,15:25,SHORT,14071.5,14043.25,14351.5,14351.5,14562.94,14140.06,422.88,3,167.64,50017.52,EOD,OOS
2022-03-07,10:30,15:25,SHORT,13592.75,13414.75,13831.0,13831.0,14031.54,13630.46,401.07,4,1421.52,51439.04,EOD,OOS
2022-03-08,12:20,15:25,LONG,13478.0,13349.5,13287.0,13287.0,13497.33,13076.67,420.66,3,-772.86,50666.18,EOD,OOS
2022-03-11,11:35,15:25,SHORT,13450.25,13370.75,13711.5,13711.5,13934.4,13488.6,445.8,2,316.76,50982.94,EOD,OOS
2022-03-15,11:40,15:25,LONG,13377.5,13437.25,13157.25,13157.25,13384.03,12930.47,453.55,3,356.64,51339.58,EOD,OOS
2022-03-16,10:40,14:05,LONG,13809.0,13620.0,13620.25,13620.25,13843.57,13396.93,446.64,2,-757.24,50582.34,STOP,OOS
2022-03-22,10:35,15:25,LONG,14608.5,14640.75,14390.25,14390.25,14598.32,14182.18,416.14,3,191.64,50773.98,EOD,OOS
2022-04-04,10:50,15:25,LONG,15051.25,15141.5,14895.75,14895.75,15050.93,14740.57,310.36,4,719.52,51493.5,EOD,OOS
2022-04-05,10:20,15:25,SHORT,14963.0,14823.0,15105.25,15105.25,15257.79,14952.71,305.07,4,1117.52,52611.02,EOD,OOS
2022-04-06,11:20,14:05,SHORT,14483.5,14474.25,14602.0,14602.0,14752.55,14451.45,301.11,4,71.52,52682.54,STOP,OOS
2022-04-06,14:20,15:00,SHORT,14425.75,14602.25,14602.0,14602.0,14752.55,14451.45,301.11,4,-1414.48,51268.06,STOP,OOS
2022-04-12,14:00,15:25,SHORT,14017.75,13901.75,14199.5,14199.5,14345.28,14053.72,291.55,6,1388.28,52656.34,EOD,OOS
2022-04-13,11:05,15:25,LONG,14124.5,14244.25,13953.25,13953.25,14104.62,13801.88,302.73,6,1433.28,54089.62,EOD,OOS
2022-04-14,10:20,15:25,SHORT,14055.75,13932.75,14224.0,14224.0,14375.73,14072.27,303.46,4,981.52,55071.14,EOD,OOS
2022-04-19,10:25,15:25,LONG,14081.75,14217.5,13875.0,13875.0,14028.71,13721.29,307.43,4,1083.52,56154.66,EOD,OOS
2022-04-20,10:10,15:25,SHORT,14094.75,14030.25,14251.0,14251.0,14409.18,14092.82,316.36,4,513.52,56668.18,EOD,OOS
2022-04-21,11:50,15:25,SHORT,14010.0,13763.25,14173.0,14173.0,14334.13,14011.87,322.27,4,1971.52,58639.7,EOD,OOS
2022-04-22,12:00,15:25,SHORT,13517.25,13435.5,13725.5,13725.5,13899.58,13551.42,348.16,4,651.52,59291.22,EOD,OOS
2022-04-25,14:55,15:25,LONG,13436.5,13475.75,13288.75,13288.75,13471.08,13106.42,364.66,4,311.52,59602.74,EOD,OOS
2022-04-26,10:05,15:25,SHORT,13253.25,13076.5,13444.0,13444.0,13626.4,13261.6,364.8,4,1411.52,61014.26,EOD,OOS
2022-04-27,09:50,10:10,LONG,13195.25,13021.5,13021.75,13021.75,13209.17,12834.33,374.84,4,-1392.48,59621.78,STOP,OOS
2022-04-28,13:20,15:25,LONG,13401.0,13503.5,13212.0,13212.0,13395.45,13028.55,366.89,4,817.52,60439.3,EOD,OOS
2022-04-29,12:55,15:25,SHORT,13073.25,12936.75,13287.5,13287.5,13478.94,13096.06,382.88,3,817.14,61256.44,EOD,OOS
2022-05-04,11:35,13:00,SHORT,12912.25,13107.25,13107.0,13107.0,13306.94,12907.06,399.88,3,-1171.86,60084.58,STOP,OOS
2022-05-04,15:15,15:25,LONG,13406.75,13464.5,13107.0,13107.0,13306.94,12907.06,399.88,3,344.64,60429.22,EOD,OOS
2022-05-05,10:10,15:25,SHORT,13102.25,12722.25,13342.5,13342.5,13554.15,13130.85,423.3,2,1518.76,61947.98,EOD,OOS
2022-05-10,11:15,13:45,SHORT,12255.0,12497.75,12497.5,12497.5,12738.29,12256.71,481.59,2,-972.24,60975.74,STOP,OOS
2022-05-12,11:10,13:35,LONG,12067.5,11790.5,11790.75,11790.75,12031.65,11549.85,481.8,3,-1663.86,59311.88,STOP,OOS
2022-05-13,12:15,15:25,LONG,12407.75,12422.25,12132.5,12132.5,12373.62,11891.38,482.23,4,113.52,59425.4,EOD,OOS
2022-05-18,12:10,15:25,SHORT,12103.75,11915.5,12368.25,12368.25,12604.71,12131.79,472.91,3,1127.64,60553.04,EOD,OOS
2022-05-20,11:25,15:25,SHORT,11762.0,11676.0,12025.75,12025.75,12254.57,11796.93,457.64,2,342.76,60895.8,EOD,OOS
2022-05-25,14:35,15:25,LONG,11923.5,11991.0,11717.25,11717.25,11947.09,11487.41,459.68,3,403.14,61298.94,EOD,OOS
2022-05-26,10:20,15:25,LONG,12181.0,12255.25,11913.5,11913.5,12125.35,11701.65,423.7,5,739.4,62038.34,EOD,OOS
2022-05-27,15:10,15:25,LONG,12641.75,12653.0,12407.75,12407.75,12620.83,12194.67,426.16,4,87.52,62125.86,EOD,OOS
2022-06-01,11:50,15:25,SHORT,12527.5,12622.25,12733.0,12733.0,12937.45,12528.55,408.89,4,-760.48,61365.38,EOD,OOS
2022-06-02,11:50,15:25,LONG,12713.75,12820.25,12502.5,12502.5,12700.82,12304.18,396.64,4,849.52,62214.9,EOD,OOS
2022-06-07,10:50,15:25,LONG,12683.75,12690.75,12457.75,12457.75,12655.61,12259.89,395.71,4,53.52,62268.42,EOD,OOS
2022-06-10,11:40,15:25,SHORT,11848.25,11946.75,12041.75,12041.75,12227.02,11856.48,370.54,5,-988.1,61280.32,EOD,OOS
2022-06-16,10:50,15:25,SHORT,11117.25,11131.5,11296.25,11296.25,11484.2,11108.3,375.89,3,-87.36,61192.96,EOD,OOS
2022-06-21,11:05,15:25,LONG,11673.25,11611.0,11480.75,11480.75,11672.8,11288.7,384.11,2,-250.24,60942.72,EOD,OOS
2022-06-22,10:40,15:25,LONG,11719.75,11600.5,11470.5,11470.5,11667.45,11273.55,393.89,2,-478.24,60464.48,EOD,OOS
2022-06-24,10:25,15:25,LONG,12047.0,12054.25,11849.0,11849.0,12041.21,11656.79,384.43,2,27.76,60492.24,EOD,OOS
2022-06-28,11:45,15:25,SHORT,11821.0,11708.75,12063.25,12063.25,12247.84,11878.66,369.18,4,895.52,61387.76,EOD,OOS
2022-06-30,10:05,11:25,SHORT,11360.75,11556.0,11555.75,11555.75,11743.41,11368.09,375.32,3,-1173.36,60214.4,STOP,OOS
2022-07-05,13:40,15:25,LONG,11678.25,11791.0,11454.0,11454.0,11640.21,11267.79,372.43,4,899.52,61113.92,EOD,OOS
2022-07-07,12:35,15:25,LONG,12094.5,12141.75,11919.0,11919.0,12091.46,11746.54,344.91,5,469.4,61583.32,EOD,OOS
2022-07-08,11:35,15:25,LONG,12194.75,12156.5,12017.25,12017.25,12191.99,11842.51,349.48,5,-385.6,61197.72,EOD,OOS
2022-07-11,10:05,15:25,SHORT,11890.5,11898.25,12050.5,12050.5,12217.79,11883.21,334.59,5,-80.6,61117.12,EOD,OOS
2022-07-12,15:10,15:25,SHORT,11778.75,11751.0,11943.25,11943.25,12101.36,11785.14,316.21,5,274.4,61391.52,EOD,OOS
2022-07-13,09:50,15:25,LONG,11671.25,11791.5,11544.5,11544.5,11694.31,11394.69,299.62,5,1199.4,62590.92,EOD,OOS
2022-07-14,14:40,15:25,LONG,11799.5,11825.0,11642.5,11642.5,11793.46,11491.54,301.91,5,251.9,62842.82,EOD,OOS
2022-07-18,15:00,15:25,SHORT,11928.75,11919.25,12124.5,12124.5,12271.79,11977.21,294.59,5,91.9,62934.72,EOD,OOS
2022-07-19,13:50,15:25,LONG,12244.75,12260.5,12060.5,12060.5,12211.71,11909.29,302.43,7,216.16,63150.88,EOD,OOS
2022-07-20,11:00,15:25,LONG,12455.0,12496.75,12288.75,12288.75,12435.38,12142.12,293.27,5,414.4,63565.28,EOD,OOS
2022-07-22,11:40,15:25,SHORT,12442.75,12427.0,12607.0,12607.0,12754.0,12460.0,294.0,6,185.28,63750.56,EOD,OOS
2022-07-26,12:00,15:25,SHORT,12124.5,12099.0,12278.5,12278.5,12421.08,12135.92,285.16,4,201.52,63952.08,EOD,OOS
2022-07-27,12:30,15:25,LONG,12460.75,12685.5,12302.5,12302.5,12447.21,12157.79,289.43,5,2244.4,66196.48,EOD,OOS
2022-07-29,15:05,15:25,LONG,12960.25,12990.5,12803.0,12803.0,12961.29,12644.71,316.57,3,179.64,66376.12,EOD,OOS
2022-08-01,10:55,13:55,LONG,13089.75,12932.5,12897.75,12897.75,13055.03,12740.47,314.55,4,-1260.48,65115.64,STOP,OOS
2022-08-02,12:30,15:25,LONG,13071.0,12960.0,12864.25,12864.25,13019.52,12708.98,310.54,4,-890.48,64225.16,EOD,OOS
2022-08-03,11:30,15:25,LONG,13178.0,13272.25,12993.25,12993.25,13146.55,12839.95,306.61,5,939.4,65164.56,EOD,OOS
2022-08-05,10:25,11:25,LONG,13274.75,13118.0,13118.25,13118.25,13272.05,12964.45,307.61,6,-1884.72,63279.84,STOP,OOS
2022-08-11,14:55,15:25,SHORT,13320.0,13319.75,13489.75,13489.75,13639.87,13339.63,300.23,5,-0.6,63279.24,EOD,OOS
2022-08-12,15:20,15:25,LONG,13553.25,13561.75,13402.75,13402.75,13550.67,13254.83,295.84,5,81.9,63361.14,EOD,OOS
2022-08-19,11:10,15:25,SHORT,13257.75,13271.75,13399.5,13399.5,13526.98,13272.02,254.96,7,-200.34,63160.8,EOD,OOS
2022-08-22,13:35,15:25,SHORT,12927.75,12906.0,13080.25,13080.25,13209.31,12951.19,258.12,7,300.16,63460.96,EOD,OOS
2022-08-24,12:05,15:25,LONG,13003.0,12953.0,12876.75,12876.75,13001.36,12752.14,249.21,7,-704.34,62756.62,EOD,OOS
2022-08-26,10:40,15:25,SHORT,12895.75,12683.75,13146.5,13146.5,13270.38,13022.62,247.75,4,1693.52,64450.14,EOD,OOS
2022-08-30,10:25,15:25,SHORT,12404.0,12352.25,12563.25,12563.25,12695.57,12430.93,264.64,4,411.52,64861.66,EOD,OOS
2022-08-31,11:15,15:25,SHORT,12334.0,12336.0,12477.0,12477.0,12608.04,12345.96,262.07,4,-18.48,64843.18,EOD,OOS
2022-09-02,12:55,15:25,SHORT,12234.75,12110.75,12405.0,12405.0,12534.67,12275.33,259.34,5,1236.9,66080.08,EOD,OOS
2022-09-06,10:10,11:10,SHORT,11966.0,12099.5,12127.75,12127.75,12266.37,11989.13,277.23,9,-2408.58,63671.5,STOP,OOS
2022-09-06,13:50,15:25,SHORT,11980.25,12033.75,12127.75,12127.75,12266.37,11989.13,277.23,9,-968.58,62702.92,EOD,OOS
2022-09-07,13:55,15:25,LONG,12211.0,12302.75,12039.5,12039.5,12178.88,11900.12,278.75,8,1463.04,64165.96,EOD,OOS
2022-09-08,11:15,12:10,LONG,12367.75,12176.25,12176.5,12176.5,12317.21,12035.79,281.41,6,-2301.72,61864.24,STOP,OOS
2022-09-09,13:00,15:25,LONG,12569.75,12593.75,12417.0,12417.0,12561.62,12272.38,289.23,6,284.28,62148.52,EOD,OOS
2022-09-13,10:50,15:25,SHORT,12224.5,12075.25,12375.0,12375.0,12511.21,12238.79,272.41,6,1787.28,63935.8,EOD,OOS
2022-09-15,15:20,15:25,SHORT,11901.5,11876.0,12054.0,12054.0,12211.16,11896.84,314.32,3,151.14,64086.94,EOD,OOS
2022-09-19,15:15,15:25,LONG,11998.75,12009.75,11819.5,11819.5,11978.86,11660.14,318.71,3,64.14,64151.08,EOD,OOS
2022-09-23,12:35,15:25,SHORT,11321.25,11319.5,11461.0,11461.0,11610.13,11311.87,298.27,6,17.28,64168.36,EOD,OOS
2022-09-26,10:20,12:20,LONG,11522.0,11352.25,11352.5,11352.5,11503.5,11201.5,302.0,6,-2040.72,62127.64,STOP,OOS
2022-09-27,12:20,15:25,SHORT,11253.25,11311.25,11470.25,11470.25,11614.93,11325.57,289.36,6,-699.72,61427.92,EOD,OOS
2022-09-28,12:05,15:25,LONG,11472.75,11562.0,11331.0,11331.0,11479.09,11182.91,296.18,5,889.4,62317.32,EOD,OOS
2022-09-29,10:20,15:25,SHORT,11192.75,11159.25,11386.25,11386.25,11536.54,11235.96,300.59,5,331.9,62649.22,EOD,OOS
2022-10-03,13:35,15:25,LONG,11263.0,11344.0,11105.0,11105.0,11264.03,10945.97,318.05,4,645.52,63294.74,EOD,OOS
2022-10-05,15:05,15:25,LONG,11668.75,11670.25,11486.25,11486.25,11638.45,11334.05,304.39,3,7.14,63301.88,EOD,OOS
2022-10-07,11:50,15:25,SHORT,11173.75,11071.5,11345.75,11345.75,11501.15,11190.35,310.8,4,815.52,64117.4,EOD,OOS
2022-10-10,11:05,15:25,SHORT,10948.0,11010.0,11109.0,11109.0,11274.53,10943.47,331.05,3,-373.86,63743.54,EOD,OOS
2022-10-13,11:40,15:25,LONG,11017.25,11091.25,10523.25,10523.25,10682.81,10363.69,319.12,5,736.9,64480.44,EOD,OOS
2022-10-14,10:15,15:25,SHORT,10921.5,10788.5,11180.25,11180.25,11351.38,11009.12,342.25,4,1061.52,65541.96,EOD,OOS
2022-10-18,11:25,15:25,SHORT,11129.25,11152.5,11403.5,11403.5,11585.34,11221.66,363.68,3,-141.36,65400.6,EOD,OOS
2022-10-20,10:25,13:45,LONG,11311.5,11110.75,11111.0,11111.0,11284.82,10937.18,347.64,3,-1206.36,64194.24,STOP,OOS
2022-10-21,12:05,15:25,LONG,11219.25,11361.75,11044.0,11044.0,11216.23,10871.77,344.46,3,853.14,65047.38,EOD,OOS
2022-10-25,11:55,15:25,LONG,11683.75,11712.25,11515.75,11515.75,11687.04,11344.46,342.57,6,338.28,65385.66,EOD,OOS
2022-10-26,10:50,13:35,LONG,11628.5,11495.75,11474.5,11474.5,11642.38,11306.62,335.75,6,-1596.72,63788.94,STOP,OOS
2022-10-28,10:50,15:25,LONG,11459.5,11584.5,11212.75,11212.75,11374.54,11050.96,323.59,4,997.52,64786.46,EOD,OOS
2022-11-01,10:20,15:25,SHORT,11414.5,11338.0,11595.25,11595.25,11760.43,11430.07,330.36,3,457.14,65243.6,EOD,OOS
2022-11-04,09:50,10:20,SHORT,10778.5,10932.5,10932.25,10932.25,11089.51,10774.99,314.52,3,-925.86,64317.74,STOP,OOS
2022-11-04,12:05,15:25,SHORT,10730.5,10836.0,10932.25,10932.25,11089.51,10774.99,314.52,3,-634.86,63682.88,EOD,OOS
2022-11-09,13:55,15:25,SHORT,10878.25,10873.5,11018.0,11018.0,11168.95,10867.05,301.89,4,35.52,63718.4,EOD,OOS
2022-11-10,14:05,15:25,LONG,11508.0,11577.0,11356.75,11356.75,11507.12,11206.38,300.73,4,549.52,64267.92,EOD,OOS
2022-11-11,13:35,15:25,LONG,11821.5,11836.0,11624.5,11624.5,11790.35,11458.65,331.7,2,56.76,64324.68,EOD,OOS
2022-11-15,13:40,15:25,SHORT,11840.25,11929.75,12021.5,12021.5,12185.51,11857.49,328.02,2,-359.24,63965.44,EOD,OOS
2022-11-17,12:05,15:25,LONG,11711.5,11638.5,11551.0,11551.0,11714.89,11387.11,327.79,2,-293.24,63672.2,EOD,OOS
2022-11-18,11:05,15:25,SHORT,11665.5,11709.0,11837.5,11837.5,11995.41,11679.59,315.82,5,-438.1,63234.1,EOD,OOS
2022-11-29,11:20,15:25,SHORT,11484.0,11514.5,11622.25,11622.25,11761.64,11482.86,278.79,5,-308.1,62926.0,EOD,OOS
2022-11-30,14:30,15:25,LONG,11905.0,11972.5,11534.5,11534.5,11673.28,11395.72,277.55,5,671.9,63597.9,EOD,OOS
